"species" "ID" "n"
"62137" "cisco" "26806_44" 1
"62138" "cisco" "26807_110" 1
"62139" "cisco" "26808_102" 1
"62140" "cisco" "26821_111" 1
"62141" "cisco" "2683_133" 1
"62142" "cisco" "2683_18" 1
"62143" "cisco" "2683_65" 1
"62144" "cisco" "2684_124" 1
"62145" "cisco" "2684_126" 1
"62146" "cisco" "2684_139" 1
"62147" "cisco" "2684_68" 1
"62148" "cisco" "2684_80" 1
"62149" "cisco" "26856_136" 1
"62150" "cisco" "26856_37" 1
"62151" "cisco" "26866_62" 1
"62152" "cisco" "26868_64" 1
"62153" "cisco" "26868_65" 1
"62154" "cisco" "26894_131" 1
"62155" "cisco" "26910_112" 1
"62156" "cisco" "26911_38" 1
"62157" "cisco" "26911_43" 1
"62158" "cisco" "26911_44" 1
"62159" "cisco" "26928_128" 1
"62160" "cisco" "26928_9" 1
"62161" "cisco" "26930_29" 1
"62162" "cisco" "26930_92" 1
"62163" "cisco" "26942_75" 1
"62164" "cisco" "26944_124" 1
"62165" "cisco" "26944_130" 1
"62166" "cisco" "26944_15" 1
"62167" "cisco" "26944_37" 1
"62168" "cisco" "26944_45" 1
"62169" "cisco" "26944_64" 1
"62170" "cisco" "26959_44" 1
"62171" "cisco" "26961_77" 1
"62172" "cisco" "26961_97" 1
"62173" "cisco" "26978_138" 1
"62174" "cisco" "26978_22" 1
"62175" "cisco" "26978_23" 1
"62176" "cisco" "26978_83" 1
"62177" "cisco" "2698_42" 1
"62178" "cisco" "26993_123" 1
"62179" "cisco" "26996_41" 1
"62180" "cisco" "26998_60" 1
"62181" "cisco" "27027_75" 1
"62182" "cisco" "27057_30" 1
"62183" "cisco" "27073_121" 1
"62184" "cisco" "27076_22" 1
"62185" "cisco" "27076_41" 1
"62186" "cisco" "27080_113" 1
"62187" "cisco" "27080_120" 1
"62188" "cisco" "27080_50" 1
"62189" "cisco" "27080_71" 1
"62190" "cisco" "27080_88" 1
"62191" "cisco" "27113_109" 1
"62192" "cisco" "27121_119" 1
"62193" "cisco" "27129_88" 1
"62194" "cisco" "27136_108" 1
"62195" "cisco" "27136_46" 1
"62196" "cisco" "27136_58" 1
"62197" "cisco" "27147_41" 1
"62198" "cisco" "27155_14" 1
"62199" "cisco" "27157_99" 1
"62200" "cisco" "27164_107" 1
"62201" "cisco" "27164_84" 1
"62202" "cisco" "27169_138" 1
"62203" "cisco" "27169_17" 1
"62204" "cisco" "27169_51" 1
"62205" "cisco" "27169_96" 1
"62206" "cisco" "2717_44" 1
"62207" "cisco" "2717_71" 1
"62208" "cisco" "27209_113" 1
"62209" "cisco" "27212_99" 1
"62210" "cisco" "27222_26" 1
"62211" "cisco" "27222_65" 1
"62212" "cisco" "27227_129" 1
"62213" "cisco" "27227_137" 1
"62214" "cisco" "27233_125" 1
"62215" "cisco" "27233_139" 1
"62216" "cisco" "27239_127" 1
"62217" "cisco" "27253_109" 1
"62218" "cisco" "2726_80" 1
"62219" "cisco" "27264_85" 1
"62220" "cisco" "27288_136" 1
"62221" "cisco" "27288_137" 1
"62222" "cisco" "27288_139" 1
"62223" "cisco" "27288_91" 1
"62224" "cisco" "27288_96" 1
"62225" "cisco" "27299_117" 1
"62226" "cisco" "27299_23" 1
"62227" "cisco" "27304_128" 1
"62228" "cisco" "27343_127" 1
"62229" "cisco" "27373_10" 1
"62230" "cisco" "27373_64" 1
"62231" "cisco" "27375_131" 1
"62232" "cisco" "27394_135" 1
"62233" "cisco" "27394_138" 1
"62234" "cisco" "27394_52" 1
"62235" "cisco" "27396_16" 1
"62236" "cisco" "27402_134" 1
"62237" "cisco" "27407_124" 1
"62238" "cisco" "27408_33" 1
"62239" "cisco" "27435_77" 1
"62240" "cisco" "27445_125" 1
"62241" "cisco" "27445_24" 1
"62242" "cisco" "27445_68" 1
"62243" "cisco" "27445_71" 1
"62244" "cisco" "27445_83" 1
"62245" "cisco" "27445_87" 1
"62246" "cisco" "27466_109" 1
"62247" "cisco" "2747_47" 1
"62248" "cisco" "27473_79" 1
"62249" "cisco" "27474_119" 1
"62250" "cisco" "27474_121" 1
"62251" "cisco" "27484_104" 1
"62252" "cisco" "27484_42" 1
"62253" "cisco" "27484_58" 1
"62254" "cisco" "27486_134" 1
"62255" "cisco" "27486_139" 1
"62256" "cisco" "27490_22" 1
"62257" "cisco" "27490_29" 1
"62258" "cisco" "27490_77" 1
"62259" "cisco" "27493_18" 1
"62260" "cisco" "27515_106" 1
"62261" "cisco" "27515_111" 1
"62262" "cisco" "27519_101" 1
"62263" "cisco" "27519_110" 1
"62264" "cisco" "27519_124" 1
"62265" "cisco" "27519_46" 1
"62266" "cisco" "27519_51" 1
"62267" "cisco" "27519_88" 1
"62268" "cisco" "27564_106" 1
"62269" "cisco" "27577_127" 1
"62270" "cisco" "27579_97" 1
"62271" "cisco" "27594_127" 1
"62272" "cisco" "27627_83" 1
"62273" "cisco" "27653_71" 1
"62274" "cisco" "27659_16" 1
"62275" "cisco" "27659_67" 1
"62276" "cisco" "27668_12" 1
"62277" "cisco" "2767_21" 1
"62278" "cisco" "27678_129" 1
"62279" "cisco" "27678_19" 1
"62280" "cisco" "27678_23" 1
"62281" "cisco" "27678_36" 1
"62282" "cisco" "27697_113" 1
"62283" "cisco" "27697_27" 1
"62284" "cisco" "27697_41" 1
"62285" "cisco" "27697_55" 1
"62286" "cisco" "27697_57" 1
"62287" "cisco" "27697_8" 1
"62288" "cisco" "27721_36" 1
"62289" "cisco" "27743_72" 1
"62290" "cisco" "27744_100" 1
"62291" "cisco" "27746_123" 1
"62292" "cisco" "27746_79" 1
"62293" "cisco" "27754_122" 1
"62294" "cisco" "27782_81" 1
"62295" "cisco" "27812_106" 1
"62296" "cisco" "27812_73" 1
"62297" "cisco" "27820_83" 1
"62298" "cisco" "27823_56" 1
"62299" "cisco" "27823_64" 1
"62300" "cisco" "27827_123" 1
"62301" "cisco" "27844_111" 1
"62302" "cisco" "27844_83" 1
"62303" "cisco" "27857_79" 1
"62304" "cisco" "2787_131" 1
"62305" "cisco" "2787_49" 1
"62306" "cisco" "27876_110" 1
"62307" "cisco" "27913_116" 1
"62308" "cisco" "27913_81" 1
"62309" "cisco" "27916_86" 1
"62310" "cisco" "27916_88" 1
"62311" "cisco" "27924_138" 1
"62312" "cisco" "27942_136" 1
"62313" "cisco" "27967_20" 1
"62314" "cisco" "27971_30" 1
"62315" "cisco" "27982_49" 1
"62316" "cisco" "27995_104" 1
"62317" "cisco" "27995_28" 1
"62318" "cisco" "28005_35" 1
"62319" "cisco" "2803_42" 1
"62320" "cisco" "28033_53" 1
"62321" "cisco" "28033_82" 1
"62322" "cisco" "28033_95" 1
"62323" "cisco" "28040_136" 1
"62324" "cisco" "28040_6" 1
"62325" "cisco" "28077_53" 1
"62326" "cisco" "28078_31" 1
"62327" "cisco" "28078_95" 1
"62328" "cisco" "28099_118" 1
"62329" "cisco" "28099_126" 1
"62330" "cisco" "28101_124" 1
"62331" "cisco" "28101_91" 1
"62332" "cisco" "28130_48" 1
"62333" "cisco" "28143_20" 1
"62334" "cisco" "28145_129" 1
"62335" "cisco" "28145_6" 1
"62336" "cisco" "28145_79" 1
"62337" "cisco" "28151_84" 1
"62338" "cisco" "28156_104" 1
"62339" "cisco" "28156_105" 1
"62340" "cisco" "28156_107" 1
"62341" "cisco" "28156_109" 1
"62342" "cisco" "28156_114" 1
"62343" "cisco" "28156_41" 1
"62344" "cisco" "28156_83" 1
"62345" "cisco" "28156_96" 1
"62346" "cisco" "28187_96" 1
"62347" "cisco" "28189_13" 1
"62348" "cisco" "28189_14" 1
"62349" "cisco" "2819_107" 1
"62350" "cisco" "28198_28" 1
"62351" "cisco" "28198_7" 1
"62352" "cisco" "28239_101" 1
"62353" "cisco" "28239_107" 1
"62354" "cisco" "28239_123" 1
"62355" "cisco" "28260_122" 1
"62356" "cisco" "28260_130" 1
"62357" "cisco" "28260_27" 1
"62358" "cisco" "28264_105" 1
"62359" "cisco" "28273_117" 1
"62360" "cisco" "28273_122" 1
"62361" "cisco" "28273_51" 1
"62362" "cisco" "28273_56" 1
"62363" "cisco" "28273_75" 1
"62364" "cisco" "28277_87" 1
"62365" "cisco" "28285_99" 1
"62366" "cisco" "28292_130" 1
"62367" "cisco" "28292_25" 1
"62368" "cisco" "28292_31" 1
"62369" "cisco" "28292_32" 1
"62370" "cisco" "28292_75" 1
"62371" "cisco" "28303_19" 1
"62372" "cisco" "28303_35" 1
"62373" "cisco" "28320_134" 1
"62374" "cisco" "28322_10" 1
"62375" "cisco" "28329_14" 1
"62376" "cisco" "28333_77" 1
"62377" "cisco" "28333_84" 1
"62378" "cisco" "28333_99" 1
"62379" "cisco" "28334_113" 1
"62380" "cisco" "28342_122" 1
"62381" "cisco" "28342_50" 1
"62382" "cisco" "28342_72" 1
"62383" "cisco" "28348_18" 1
"62384" "cisco" "28361_29" 1
"62385" "cisco" "2837_94" 1
"62386" "cisco" "28393_10" 1
"62387" "cisco" "28393_129" 1
"62388" "cisco" "2842_28" 1
"62389" "cisco" "2842_92" 1
"62390" "cisco" "28459_120" 1
"62391" "cisco" "28459_34" 1
"62392" "cisco" "28493_122" 1
"62393" "cisco" "28493_86" 1
"62394" "cisco" "28496_72" 1
"62395" "cisco" "28502_25" 1
"62396" "cisco" "28507_130" 1
"62397" "cisco" "28521_108" 1
"62398" "cisco" "28525_106" 1
"62399" "cisco" "28541_35" 1
"62400" "cisco" "28545_23" 1
"62401" "cisco" "28550_37" 1
"62402" "cisco" "28550_80" 1
"62403" "cisco" "2862_44" 1
"62404" "cisco" "2862_82" 1
"62405" "cisco" "28624_116" 1
"62406" "cisco" "28624_128" 1
"62407" "cisco" "28624_92" 1
"62408" "cisco" "28643_23" 1
"62409" "cisco" "28666_123" 1
"62410" "cisco" "2868_117" 1
"62411" "cisco" "2868_121" 1
"62412" "cisco" "2868_136" 1
"62413" "cisco" "2868_43" 1
"62414" "cisco" "28691_34" 1
"62415" "cisco" "28702_59" 1
"62416" "cisco" "28702_63" 1
"62417" "cisco" "28702_68" 1
"62418" "cisco" "28702_72" 1
"62419" "cisco" "28713_134" 1
"62420" "cisco" "28713_7" 1
"62421" "cisco" "28713_76" 1
"62422" "cisco" "28713_77" 1
"62423" "cisco" "28718_14" 1
"62424" "cisco" "28737_86" 1
"62425" "cisco" "28755_89" 1
"62426" "cisco" "28780_23" 1
"62427" "cisco" "28802_64" 1
"62428" "cisco" "28822_83" 1
"62429" "cisco" "28832_104" 1
"62430" "cisco" "28860_125" 1
"62431" "cisco" "28860_133" 1
"62432" "cisco" "28863_59" 1
"62433" "cisco" "28863_76" 1
"62434" "cisco" "28873_64" 1
"62435" "cisco" "28889_124" 1
"62436" "cisco" "28889_84" 1
"62437" "cisco" "28913_116" 1
"62438" "cisco" "28913_48" 1
"62439" "cisco" "28973_71" 1
"62440" "cisco" "28985_134" 1
"62441" "cisco" "29003_123" 1
"62442" "cisco" "29003_135" 1
"62443" "cisco" "29003_92" 1
"62444" "cisco" "29017_96" 1
"62445" "cisco" "2902_11" 1
"62446" "cisco" "2902_120" 1
"62447" "cisco" "2902_36" 1
"62448" "cisco" "29027_21" 1
"62449" "cisco" "29027_22" 1
"62450" "cisco" "29029_102" 1
"62451" "cisco" "29029_103" 1
"62452" "cisco" "29029_55" 1
"62453" "cisco" "29052_101" 1
"62454" "cisco" "29056_15" 1
"62455" "cisco" "29074_39" 1
"62456" "cisco" "29075_112" 1
"62457" "cisco" "29075_53" 1
"62458" "cisco" "29083_27" 1
"62459" "cisco" "29114_67" 1
"62460" "cisco" "29126_47" 1
"62461" "cisco" "29138_121" 1
"62462" "cisco" "29163_36" 1
"62463" "cisco" "29191_36" 1
"62464" "cisco" "29191_47" 1
"62465" "cisco" "29196_24" 1
"62466" "cisco" "29196_36" 1
"62467" "cisco" "29196_79" 1
"62468" "cisco" "29196_80" 1
"62469" "cisco" "29196_81" 1
"62470" "cisco" "29202_13" 1
"62471" "cisco" "29202_32" 1
"62472" "cisco" "29210_134" 1
"62473" "cisco" "29210_19" 1
"62474" "cisco" "29210_72" 1
"62475" "cisco" "29210_99" 1
"62476" "cisco" "29211_108" 1
"62477" "cisco" "29217_117" 1
"62478" "cisco" "29231_18" 1
"62479" "cisco" "29231_26" 1
"62480" "cisco" "29231_29" 1
"62481" "cisco" "29231_85" 1
"62482" "cisco" "29266_12" 1
"62483" "cisco" "29279_109" 1
"62484" "cisco" "29282_103" 1
"62485" "cisco" "29282_128" 1
"62486" "cisco" "29282_22" 1
"62487" "cisco" "29282_97" 1
"62488" "cisco" "29303_103" 1
"62489" "cisco" "29303_110" 1
"62490" "cisco" "29303_32" 1
"62491" "cisco" "29303_73" 1
"62492" "cisco" "29306_112" 1
"62493" "cisco" "29306_134" 1
"62494" "cisco" "29306_138" 1
"62495" "cisco" "29333_43" 1
"62496" "cisco" "2935_134" 1
"62497" "cisco" "2935_16" 1
"62498" "cisco" "2935_55" 1
"62499" "cisco" "2935_88" 1
"62500" "cisco" "2935_89" 1
"62501" "cisco" "29356_116" 1
"62502" "cisco" "29356_126" 1
"62503" "cisco" "29356_53" 1
"62504" "cisco" "29356_83" 1
"62505" "cisco" "29370_89" 1
"62506" "cisco" "29393_83" 1
"62507" "cisco" "29393_95" 1
"62508" "cisco" "29393_97" 1
"62509" "cisco" "29400_105" 1
"62510" "cisco" "29400_40" 1
"62511" "cisco" "29403_37" 1
"62512" "cisco" "29409_120" 1
"62513" "cisco" "29418_57" 1
"62514" "cisco" "29418_58" 1
"62515" "cisco" "29419_109" 1
"62516" "cisco" "29419_137" 1
"62517" "cisco" "29419_16" 1
"62518" "cisco" "29425_31" 1
"62519" "cisco" "29425_33" 1
"62520" "cisco" "29439_132" 1
"62521" "cisco" "29441_101" 1
"62522" "cisco" "29441_138" 1
"62523" "cisco" "29441_75" 1
"62524" "cisco" "29441_95" 1
"62525" "cisco" "2945_19" 1
"62526" "cisco" "29484_10" 1
"62527" "cisco" "29484_112" 1
"62528" "cisco" "29484_85" 1
"62529" "cisco" "29492_139" 1
"62530" "cisco" "29492_35" 1
"62531" "cisco" "2950_95" 1
"62532" "cisco" "29514_93" 1
"62533" "cisco" "29514_98" 1
"62534" "cisco" "29527_13" 1
"62535" "cisco" "29527_14" 1
"62536" "cisco" "29539_21" 1
"62537" "cisco" "29544_23" 1
"62538" "cisco" "29573_90" 1
"62539" "cisco" "29576_76" 1
"62540" "cisco" "29577_107" 1
"62541" "cisco" "29577_124" 1
"62542" "cisco" "29577_88" 1
"62543" "cisco" "29577_93" 1
"62544" "cisco" "29577_97" 1
"62545" "cisco" "29589_53" 1
"62546" "cisco" "29596_134" 1
"62547" "cisco" "29596_45" 1
"62548" "cisco" "29624_102" 1
"62549" "cisco" "29638_26" 1
"62550" "cisco" "29638_39" 1
"62551" "cisco" "29638_45" 1
"62552" "cisco" "29651_79" 1
"62553" "cisco" "29676_11" 1
"62554" "cisco" "29676_72" 1
"62555" "cisco" "29681_100" 1
"62556" "cisco" "29681_102" 1
"62557" "cisco" "29697_100" 1
"62558" "cisco" "29697_91" 1
"62559" "cisco" "29701_130" 1
"62560" "cisco" "29709_30" 1
"62561" "cisco" "29709_48" 1
"62562" "cisco" "29709_89" 1
"62563" "cisco" "29716_137" 1
"62564" "cisco" "29716_73" 1
"62565" "cisco" "29733_50" 1
"62566" "cisco" "29746_106" 1
"62567" "cisco" "29779_51" 1
"62568" "cisco" "29781_114" 1
"62569" "cisco" "29781_7" 1
"62570" "cisco" "29781_78" 1
"62571" "cisco" "29781_8" 1
"62572" "cisco" "29781_9" 1
"62573" "cisco" "29781_90" 1
"62574" "cisco" "29781_95" 1
"62575" "cisco" "29787_10" 1
"62576" "cisco" "29792_105" 1
"62577" "cisco" "29817_12" 1
"62578" "cisco" "29829_33" 1
"62579" "cisco" "29843_93" 1
"62580" "cisco" "29865_31" 1
"62581" "cisco" "29865_53" 1
"62582" "cisco" "2987_81" 1
"62583" "cisco" "2987_88" 1
"62584" "cisco" "29888_115" 1
"62585" "cisco" "29888_127" 1
"62586" "cisco" "29927_135" 1
"62587" "cisco" "29929_129" 1
"62588" "cisco" "29944_114" 1
"62589" "cisco" "29954_37" 1
"62590" "cisco" "2996_57" 1
"62591" "cisco" "29961_130" 1
"62592" "cisco" "29961_53" 1
"62593" "cisco" "29961_70" 1
"62594" "cisco" "29972_104" 1
"62595" "cisco" "29972_116" 1
"62596" "cisco" "29984_118" 1
"62597" "cisco" "29984_18" 1
"62598" "cisco" "29984_19" 1
"62599" "cisco" "29994_10" 1
"62600" "cisco" "30000_22" 1
"62601" "cisco" "30005_9" 1
"62602" "cisco" "30011_22" 1
"62603" "cisco" "30011_98" 1
"62604" "cisco" "30017_87" 1
"62605" "cisco" "30019_135" 1
"62606" "cisco" "30019_136" 1
"62607" "cisco" "30025_98" 1
"62608" "cisco" "30059_70" 1
"62609" "cisco" "30059_85" 1
"62610" "cisco" "30064_25" 1
"62611" "cisco" "30077_37" 1
"62612" "cisco" "30112_91" 1
"62613" "cisco" "30112_97" 1
"62614" "cisco" "30126_116" 1
"62615" "cisco" "30128_75" 1
"62616" "cisco" "30135_100" 1
"62617" "cisco" "30135_110" 1
"62618" "cisco" "30135_128" 1
"62619" "cisco" "30147_121" 1
"62620" "cisco" "30169_46" 1
"62621" "cisco" "30176_80" 1
"62622" "cisco" "3022_130" 1
"62623" "cisco" "30251_116" 1
"62624" "cisco" "30251_68" 1
"62625" "cisco" "30256_130" 1
"62626" "cisco" "3026_123" 1
"62627" "cisco" "30277_52" 1
"62628" "cisco" "30285_58" 1
"62629" "cisco" "30285_63" 1
"62630" "cisco" "3041_56" 1
"62631" "cisco" "3041_82" 1
"62632" "cisco" "30413_98" 1
"62633" "cisco" "30433_12" 1
"62634" "cisco" "30433_121" 1
"62635" "cisco" "30433_25" 1
"62636" "cisco" "30453_8" 1
"62637" "cisco" "30458_127" 1
"62638" "cisco" "30458_45" 1
"62639" "cisco" "30476_41" 1
"62640" "cisco" "30476_68" 1
"62641" "cisco" "3049_30" 1
"62642" "cisco" "3049_82" 1
"62643" "cisco" "30491_133" 1
"62644" "cisco" "30502_40" 1
"62645" "cisco" "30502_72" 1
"62646" "cisco" "30518_122" 1
"62647" "cisco" "30518_136" 1
"62648" "cisco" "30533_135" 1
"62649" "cisco" "30535_30" 1
"62650" "cisco" "30535_36" 1
"62651" "cisco" "30535_7" 1
"62652" "cisco" "30535_73" 1
"62653" "cisco" "30552_81" 1
"62654" "cisco" "30561_19" 1
"62655" "cisco" "30567_28" 1
"62656" "cisco" "30567_55" 1
"62657" "cisco" "30567_99" 1
"62658" "cisco" "30579_100" 1
"62659" "cisco" "30579_118" 1
"62660" "cisco" "30588_40" 1
"62661" "cisco" "30588_88" 1
"62662" "cisco" "30590_132" 1
"62663" "cisco" "30590_72" 1
"62664" "cisco" "30610_10" 1
"62665" "cisco" "30610_131" 1
"62666" "cisco" "30623_121" 1
"62667" "cisco" "30623_124" 1
"62668" "cisco" "30623_62" 1
"62669" "cisco" "30631_85" 1
"62670" "cisco" "30642_118" 1
"62671" "cisco" "30642_86" 1
"62672" "cisco" "30658_118" 1
"62673" "cisco" "30658_62" 1
"62674" "cisco" "30658_75" 1
"62675" "cisco" "30671_134" 1
"62676" "cisco" "30671_23" 1
"62677" "cisco" "30671_44" 1
"62678" "cisco" "30671_81" 1
"62679" "cisco" "30683_131" 1
"62680" "cisco" "30683_91" 1
"62681" "cisco" "30727_134" 1
"62682" "cisco" "30727_136" 1
"62683" "cisco" "3073_20" 1
"62684" "cisco" "3073_95" 1
"62685" "cisco" "3073_96" 1
"62686" "cisco" "30739_72" 1
"62687" "cisco" "30741_59" 1
"62688" "cisco" "30747_52" 1
"62689" "cisco" "30759_104" 1
"62690" "cisco" "30759_14" 1
"62691" "cisco" "30780_86" 1
"62692" "cisco" "30795_34" 1
"62693" "cisco" "30795_66" 1
"62694" "cisco" "30795_92" 1
"62695" "cisco" "30811_13" 1
"62696" "cisco" "30829_103" 1
"62697" "cisco" "30829_109" 1
"62698" "cisco" "30840_34" 1
"62699" "cisco" "30840_61" 1
"62700" "cisco" "3085_23" 1
"62701" "cisco" "30851_108" 1
"62702" "cisco" "30851_96" 1
"62703" "cisco" "30859_83" 1
"62704" "cisco" "30870_38" 1
"62705" "cisco" "30874_15" 1
"62706" "cisco" "30878_131" 1
"62707" "cisco" "30878_17" 1
"62708" "cisco" "30878_74" 1
"62709" "cisco" "30886_70" 1
"62710" "cisco" "30888_17" 1
"62711" "cisco" "30891_60" 1
"62712" "cisco" "30924_49" 1
"62713" "cisco" "30925_123" 1
"62714" "cisco" "30925_37" 1
"62715" "cisco" "30959_37" 1
"62716" "cisco" "30959_94" 1
"62717" "cisco" "30964_71" 1
"62718" "cisco" "30966_48" 1
"62719" "cisco" "30971_107" 1
"62720" "cisco" "31002_26" 1
"62721" "cisco" "31033_74" 1
"62722" "cisco" "31040_14" 1
"62723" "cisco" "31065_127" 1
"62724" "cisco" "31079_28" 1
"62725" "cisco" "31101_106" 1
"62726" "cisco" "31101_81" 1
"62727" "cisco" "31120_34" 1
"62728" "cisco" "31122_135" 1
"62729" "cisco" "31122_87" 1
"62730" "cisco" "31127_119" 1
"62731" "cisco" "31127_126" 1
"62732" "cisco" "31127_19" 1
"62733" "cisco" "31131_56" 1
"62734" "cisco" "31133_23" 1
"62735" "cisco" "31172_123" 1
"62736" "cisco" "31185_135" 1
"62737" "cisco" "31185_66" 1
"62738" "cisco" "31185_86" 1
"62739" "cisco" "31193_101" 1
"62740" "cisco" "31194_95" 1
"62741" "cisco" "31199_88" 1
"62742" "cisco" "31201_134" 1
"62743" "cisco" "31202_91" 1
"62744" "cisco" "31228_38" 1
"62745" "cisco" "31230_28" 1
"62746" "cisco" "31236_40" 1
"62747" "cisco" "31254_136" 1
"62748" "cisco" "31254_72" 1
"62749" "cisco" "31264_100" 1
"62750" "cisco" "31264_134" 1
"62751" "cisco" "31264_49" 1
"62752" "cisco" "31264_62" 1
"62753" "cisco" "31279_85" 1
"62754" "cisco" "31282_15" 1
"62755" "cisco" "31282_59" 1
"62756" "cisco" "31297_100" 1
"62757" "cisco" "313_11" 1
"62758" "cisco" "313_27" 1
"62759" "cisco" "313_45" 1
"62760" "cisco" "31308_79" 1
"62761" "cisco" "31308_82" 1
"62762" "cisco" "31308_92" 1
"62763" "cisco" "31316_22" 1
"62764" "cisco" "31353_28" 1
"62765" "cisco" "31390_8" 1
"62766" "cisco" "31396_50" 1
"62767" "cisco" "31396_93" 1
"62768" "cisco" "31402_124" 1
"62769" "cisco" "31426_122" 1
"62770" "cisco" "31426_130" 1
"62771" "cisco" "31426_29" 1
"62772" "cisco" "31426_54" 1
"62773" "cisco" "31426_55" 1
"62774" "cisco" "31426_80" 1
"62775" "cisco" "31442_68" 1
"62776" "cisco" "31454_63" 1
"62777" "cisco" "31464_125" 1
"62778" "cisco" "31468_59" 1
"62779" "cisco" "3147_21" 1
"62780" "cisco" "31476_42" 1
"62781" "cisco" "31476_74" 1
"62782" "cisco" "31484_6" 1
"62783" "cisco" "31487_139" 1
"62784" "cisco" "31487_47" 1
"62785" "cisco" "31504_53" 1
"62786" "cisco" "31511_101" 1
"62787" "cisco" "31511_123" 1
"62788" "cisco" "31511_130" 1
"62789" "cisco" "31511_131" 1
"62790" "cisco" "31511_47" 1
"62791" "cisco" "31511_53" 1
"62792" "cisco" "31530_79" 1
"62793" "cisco" "31530_93" 1
"62794" "cisco" "31545_62" 1
"62795" "cisco" "31545_92" 1
"62796" "cisco" "31581_126" 1
"62797" "cisco" "31587_77" 1
"62798" "cisco" "31599_139" 1
"62799" "cisco" "31599_97" 1
"62800" "cisco" "31609_69" 1
"62801" "cisco" "31609_92" 1
"62802" "cisco" "31640_44" 1
"62803" "cisco" "3165_131" 1
"62804" "cisco" "3168_11" 1
"62805" "cisco" "31693_23" 1
"62806" "cisco" "3171_94" 1
"62807" "cisco" "31719_19" 1
"62808" "cisco" "31719_22" 1
"62809" "cisco" "31744_122" 1
"62810" "cisco" "31744_132" 1
"62811" "cisco" "31753_136" 1
"62812" "cisco" "31753_137" 1
"62813" "cisco" "31753_138" 1
"62814" "cisco" "31753_139" 1
"62815" "cisco" "31754_47" 1
"62816" "cisco" "31754_50" 1
"62817" "cisco" "31761_116" 1
"62818" "cisco" "31761_138" 1
"62819" "cisco" "31761_139" 1
"62820" "cisco" "31761_33" 1
"62821" "cisco" "31761_78" 1
"62822" "cisco" "31766_72" 1
"62823" "cisco" "31809_67" 1
"62824" "cisco" "31810_33" 1
"62825" "cisco" "31810_73" 1
"62826" "cisco" "31821_94" 1
"62827" "cisco" "31821_97" 1
"62828" "cisco" "31831_43" 1
"62829" "cisco" "31844_48" 1
"62830" "cisco" "31844_6" 1
"62831" "cisco" "31848_126" 1
"62832" "cisco" "31848_127" 1
"62833" "cisco" "31848_79" 1
"62834" "cisco" "31857_100" 1
"62835" "cisco" "31857_113" 1
"62836" "cisco" "31857_14" 1
"62837" "cisco" "31857_23" 1
"62838" "cisco" "31877_26" 1
"62839" "cisco" "31887_62" 1
"62840" "cisco" "31893_131" 1
"62841" "cisco" "31893_41" 1
"62842" "cisco" "31893_50" 1
"62843" "cisco" "31893_69" 1
"62844" "cisco" "3191_86" 1
"62845" "cisco" "31910_104" 1
"62846" "cisco" "31910_120" 1
"62847" "cisco" "31910_17" 1
"62848" "cisco" "31910_98" 1
"62849" "cisco" "31916_13" 1
"62850" "cisco" "31916_27" 1
"62851" "cisco" "31916_47" 1
"62852" "cisco" "31916_66" 1
"62853" "cisco" "31920_44" 1
"62854" "cisco" "31926_84" 1
"62855" "cisco" "31933_122" 1
"62856" "cisco" "31933_43" 1
"62857" "cisco" "31934_111" 1
"62858" "cisco" "31935_58" 1
"62859" "cisco" "31949_79" 1
"62860" "cisco" "31951_37" 1
"62861" "cisco" "31951_39" 1
"62862" "cisco" "31954_11" 1
"62863" "cisco" "31994_106" 1
"62864" "cisco" "31994_120" 1
"62865" "cisco" "31994_16" 1
"62866" "cisco" "31994_66" 1
"62867" "cisco" "31995_18" 1
"62868" "cisco" "31995_42" 1
"62869" "cisco" "31995_88" 1
"62870" "cisco" "32027_110" 1
"62871" "cisco" "32027_119" 1
"62872" "cisco" "32051_44" 1
"62873" "cisco" "32066_123" 1
"62874" "cisco" "32073_114" 1
"62875" "cisco" "32073_116" 1
"62876" "cisco" "32073_120" 1
"62877" "cisco" "32073_133" 1
"62878" "cisco" "32088_33" 1
"62879" "cisco" "32089_95" 1
"62880" "cisco" "32089_97" 1
"62881" "cisco" "32098_61" 1
"62882" "cisco" "32098_69" 1
"62883" "cisco" "32099_11" 1
"62884" "cisco" "32099_57" 1
"62885" "cisco" "32099_69" 1
"62886" "cisco" "32099_80" 1
"62887" "cisco" "32121_61" 1
"62888" "cisco" "32124_136" 1
"62889" "cisco" "32124_47" 1
"62890" "cisco" "32128_128" 1
"62891" "cisco" "32128_38" 1
"62892" "cisco" "32130_7" 1
"62893" "cisco" "3214_114" 1
"62894" "cisco" "3214_79" 1
"62895" "cisco" "3214_80" 1
"62896" "cisco" "32140_10" 1
"62897" "cisco" "32140_102" 1
"62898" "cisco" "32140_94" 1
